path,actor,emotion,intensity,vocal,gender,duration,sr,rms,pitch_mean,centroid_mean,silence_ratio,pca_x,pca_y,tsne_x,tsne_y,cluster
data/RAVDESS/Actor_05/03-01-01-01-01-02-05.wav,05,neutral,normal,speech,male,3.636979166666667,48000,0.002220222,1505.1172,6329.102200319436,0.5366117714449377,12.427429,15.830002,25.72477,23.874807,1
data/RAVDESS/Actor_05/03-01-02-02-02-01-05.wav,05,calm,strong,speech,male,4.7714375,48000,0.0014857337,1385.6411,5785.466093522509,0.4612385331115274,46.959198,-2.9736023,44.754333,-6.9933705,4
data/RAVDESS/Actor_05/03-01-07-01-01-02-05.wav,05,disgust,normal,speech,male,4.104104166666667,48000,0.003331714,1691.3142,6548.500624575953,0.49578927597882205,-11.807068,14.64241,0.4979253,31.512691,0
data/RAVDESS/Actor_05/03-01-01-01-02-02-05.wav,05,neutral,normal,speech,male,3.6036041666666665,48000,0.0029356037,1379.377,6581.80258110651,0.5648800679874894,3.9597473,19.631393,17.203405,29.549725,1
data/RAVDESS/Actor_05/03-01-03-01-01-01-05.wav,05,happy,normal,speech,male,4.004,48000,0.003932402,1456.1128,6025.997370459724,0.4858474858474858,10.12442,14.486832,20.278616,18.383955,1
data/RAVDESS/Actor_05/03-01-05-01-01-01-05.wav,05,angry,normal,speech,male,3.8705416666666665,48000,0.017921614,1599.3467,5791.790218560474,0.5011895406543012,6.846466,-1.114151,15.21808,11.962848,7
data/RAVDESS/Actor_05/03-01-08-02-01-01-05.wav,05,surprised,strong,speech,male,4.137479166666667,48000,0.0067175482,1540.1141,6423.394708478387,0.46891978308047877,6.666992,-1.8180542,14.189112,2.7204707,7
data/RAVDESS/Actor_05/03-01-05-01-02-02-05.wav,05,angry,normal,speech,male,4.404395833333333,48000,0.0087084165,1355.6023,5440.853430946544,0.44055891131492686,25.962494,1.6560516,31.824675,2.3167775,5
data/RAVDESS/Actor_05/03-01-04-01-02-01-05.wav,05,sad,normal,speech,male,3.1031041666666668,48000,0.0013020657,1456.3586,6840.3651392541815,0.3950144009023223,42.85968,-3.0276184,45.6918,-6.911935,4
data/RAVDESS/Actor_05/03-01-02-01-01-01-05.wav,05,calm,normal,speech,male,4.037354166666667,48000,0.0018531631,1387.7139,6004.931635527398,0.4874531071813739,10.477997,20.180374,23.686897,27.335089,1
data/RAVDESS/Actor_05/03-01-02-02-01-02-05.wav,05,calm,strong,speech,male,4.5045,48000,0.0010283303,1496.6444,6801.154755416813,0.4908794908794909,11.048828,13.9596405,37.41507,7.0266175,1
data/RAVDESS/Actor_05/03-01-06-02-02-01-05.wav,05,fearful,strong,speech,male,3.2365625,48000,0.034766734,1576.6257,4882.194258460059,0.5847446171671333,-20.544891,0.23669434,-24.09041,16.019312,2
data/RAVDESS/Actor_05/03-01-08-01-02-02-05.wav,05,surprised,normal,speech,male,3.7036875,48000,0.008925553,1274.1707,5784.844645622122,0.5132778705906839,-15.901886,16.539474,-9.4508505,34.245605,0
data/RAVDESS/Actor_05/03-01-07-02-02-02-05.wav,05,disgust,strong,speech,male,4.537875,48000,0.004235062,1146.2366,4933.520495196512,0.2877723604109853,55.483154,-5.996292,40.84824,-12.477709,4
data/RAVDESS/Actor_05/03-01-08-01-01-01-05.wav,05,surprised,normal,speech,male,3.7370625,48000,0.006356853,1487.3412,6352.799826910397,0.5119161105815062,-6.018585,11.57872,-3.7549222,27.706741,0
data/RAVDESS/Actor_05/03-01-05-02-02-02-05.wav,05,angry,strong,speech,male,3.636979166666667,48000,0.10995777,1572.3287,5968.927955526885,0.5454102821137048,-21.412231,-8.877914,-32.65837,-10.648379,2
data/RAVDESS/Actor_05/03-01-05-02-01-02-05.wav,05,angry,strong,speech,male,3.5702291666666666,48000,0.06136926,1761.3352,5316.344650676639,0.5518494961224478,6.4185486,-12.996826,0.5048684,-32.11948,3
data/RAVDESS/Actor_05/03-01-06-02-01-02-05.wav,05,fearful,strong,speech,male,3.5702291666666666,48000,0.030963343,1593.6259,4403.979686298698,0.5070344457346926,27.956024,-25.349777,26.92906,-24.517424,3
data/RAVDESS/Actor_05/03-01-01-01-01-01-05.wav,05,neutral,normal,speech,male,3.6036041666666665,48000,0.0027183394,1386.117,6368.380142197364,0.5530400698374891,-5.7035217,25.537521,3.55211,37.577717,0
data/RAVDESS/Actor_05/03-01-07-02-01-02-05.wav,05,disgust,strong,speech,male,3.9038958333333333,48000,0.0072601154,1624.5969,6426.080021595218,0.4890574052629051,1.3312378,4.1465607,-1.5767397,10.808018,7
data/RAVDESS/Actor_05/03-01-07-02-01-01-05.wav,05,disgust,strong,speech,male,4.337666666666666,48000,0.0031892355,1491.1073,6331.251451142489,0.45408437716130023,9.155701,7.303604,22.254253,7.2505555,1
data/RAVDESS/Actor_05/03-01-06-01-01-02-05.wav,05,fearful,normal,speech,male,3.3700208333333332,48000,0.0050179386,1480.5042,6704.479356871319,0.5663726114452804,-10.107574,14.616043,-4.307213,29.042421,0
data/RAVDESS/Actor_05/03-01-03-02-01-01-05.wav,05,happy,strong,speech,male,4.137479166666667,48000,0.005827548,1423.6299,5904.068835758402,0.4482953086370022,-1.785614,6.80159,-1.7544777,13.548105,7
data/RAVDESS/Actor_05/03-01-07-01-01-01-05.wav,05,disgust,normal,speech,male,4.337666666666666,48000,0.0018659356,1502.4719,6573.375333339278,0.50080688542227,-3.7303772,17.224228,1.3200814,30.893005,0
data/RAVDESS/Actor_05/03-01-06-02-02-02-05.wav,05,fearful,strong,speech,male,3.1031041666666668,48000,0.03158644,1533.3257,5140.063143504356,0.470637600789532,-4.7185974,-11.414734,-16.761879,-22.80543,7
data/RAVDESS/Actor_05/03-01-03-01-02-02-05.wav,05,happy,normal,speech,male,3.7704375,48000,0.007542624,1207.5195,5547.393172881223,0.46531403849022823,1.5806885,14.553116,12.121395,22.329147,1
data/RAVDESS/Actor_05/03-01-06-01-02-02-05.wav,05,fearful,normal,speech,male,3.069729166666667,48000,0.008871384,1386.24,6425.604859802444,0.6108234304057769,-20.378662,16.468613,-10.856262,35.275562,0
data/RAVDESS/Actor_05/03-01-04-02-02-02-05.wav,05,sad,strong,speech,male,3.1364791666666667,48000,0.0023292357,1381.732,6714.049380349578,0.6191058179620195,-19.496521,27.441727,-6.5338855,42.61572,0
data/RAVDESS/Actor_05/03-01-02-02-02-02-05.wav,05,calm,strong,speech,male,4.304291666666667,48000,0.0011918552,1467.9778,6576.410323542245,0.4597639952373116,39.264557,2.4763336,45.620037,-5.5945687,4
data/RAVDESS/Actor_05/03-01-06-01-02-01-05.wav,05,fearful,normal,speech,male,3.136458333333333,48000,0.0037249294,1394.994,6750.4640388968255,0.60890069744271,-1.5977173,16.626694,2.600776,31.161667,1
data/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,05,calm,normal,speech,male,4.137479166666667,48000,0.0016941262,1422.9839,6172.733407928831,0.4998564947456936,22.776001,11.727676,36.825447,10.779275,5
data/RAVDESS/Actor_05/03-01-06-02-01-01-05.wav,05,fearful,strong,speech,male,3.2365625,48000,0.034128983,1549.6464,4773.074275436905,0.5715619066010106,-9.771362,-10.604538,-21.914179,-20.246487,7
data/RAVDESS/Actor_05/03-01-04-01-02-02-05.wav,05,sad,normal,speech,male,3.7036875,48000,0.0013810167,1280.8395,6179.881148565824,0.4959977949903531,53.650024,-2.7156067,44.70166,-8.732005,4
data/RAVDESS/Actor_05/03-01-05-02-01-01-05.wav,05,angry,strong,speech,male,3.403395833333333,48000,0.06935702,1732.2238,6066.9747547331835,0.5518201796000318,-18.428589,-7.7699738,-32.381172,-10.682186,2
data/RAVDESS/Actor_05/03-01-01-01-02-01-05.wav,05,neutral,normal,speech,male,3.103083333333333,48000,0.0036983304,1424.5298,6327.695879459739,0.5703198431667428,-9.142609,22.234238,0.59137106,37.94244,0
data/RAVDESS/Actor_05/03-01-03-01-01-02-05.wav,05,happy,normal,speech,male,3.2365625,48000,0.0053440523,1582.1819,6416.470853604039,0.5517878407518264,-10.888336,21.120438,-1.0168422,38.09117,0
data/RAVDESS/Actor_05/03-01-08-02-02-02-05.wav,05,surprised,strong,speech,male,3.536875,48000,0.011768969,1357.2764,6119.490867118056,0.4692112858573364,-0.2602234,4.67128,-1.8206004,12.762027,7
data/RAVDESS/Actor_05/03-01-08-01-01-02-05.wav,05,surprised,normal,speech,male,3.6703333333333332,48000,0.007953902,1555.8379,6208.810055067531,0.5030424121333212,-6.7552795,9.115799,-11.42178,22.061852,0
data/RAVDESS/Actor_05/03-01-05-01-02-01-05.wav,05,angry,normal,speech,male,4.070729166666666,48000,0.005303303,1315.8397,5391.68905808555,0.316093042298933,19.579437,12.399612,29.728436,11.84495,5
data/RAVDESS/Actor_05/03-01-04-02-01-02-05.wav,05,sad,strong,speech,male,3.2699375,48000,0.0016402802,1367.4459,6519.336492616657,0.5661486904056525,19.761261,11.646225,34.91438,8.842455,5
data/RAVDESS/Actor_05/03-01-07-02-02-01-05.wav,05,disgust,strong,speech,male,4.2709375,48000,0.008295078,1319.6599,5915.45790582631,0.4455549864637448,-1.7589722,5.4665985,-2.0861924,11.510903,7
data/RAVDESS/Actor_05/03-01-08-02-01-02-05.wav,05,surprised,strong,speech,male,4.104104166666667,48000,0.009921319,1526.1051,5999.585126001003,0.45940293507007723,11.848663,-2.785263,14.755015,1.7881181,3
data/RAVDESS/Actor_05/03-01-05-01-01-02-05.wav,05,angry,normal,speech,male,3.8037916666666667,48000,0.01624508,1547.3176,5861.420519586613,0.5064573725778007,13.635101,0.5987549,20.547,6.1676564,5
data/RAVDESS/Actor_05/03-01-03-02-01-02-05.wav,05,happy,strong,speech,male,3.8705416666666665,48000,0.01441396,1451.1947,5511.139506423541,0.4818985284144123,11.173737,-3.0845947,16.172781,-1.979796,3
data/RAVDESS/Actor_05/03-01-04-01-01-01-05.wav,05,sad,normal,speech,male,3.2699375,48000,0.0011932894,1355.713,6563.298949804164,0.36064017533464576,39.963684,4.042862,44.726498,-5.2776814,4
data/RAVDESS/Actor_05/03-01-08-01-02-01-05.wav,05,surprised,normal,speech,male,3.069729166666667,48000,0.0063325376,1546.7078,7057.684501817929,0.6073486396058284,-13.374176,9.238358,-12.982464,21.366245,0
data/RAVDESS/Actor_05/03-01-03-02-02-01-05.wav,05,happy,strong,speech,male,3.6035833333333334,48000,0.013363336,1288.1932,5043.5446011415015,0.4701570196332354,-0.4225464,7.5433197,-1.1092474,14.298088,1
data/RAVDESS/Actor_05/03-01-06-01-01-01-05.wav,05,fearful,normal,speech,male,3.1364791666666667,48000,0.005612402,1370.4763,6472.945025508016,0.5816965679404321,-9.67157,12.179153,-4.1634965,28.754574,0
data/RAVDESS/Actor_05/03-01-02-01-02-02-05.wav,05,calm,normal,speech,male,4.2375625,48000,0.0029598596,1413.46,6143.506277492549,0.5016002713824279,7.028534,18.219376,23.442738,27.392185,1
data/RAVDESS/Actor_06/03-01-08-01-01-02-06.wav,06,surprised,normal,speech,female,3.2365625,48000,0.00409499,1838.5894,5115.162279991326,0.588040294808664,-27.779297,5.732437,-32.868244,3.6185899,2
data/RAVDESS/Actor_06/03-01-06-02-02-02-06.wav,06,fearful,strong,speech,female,3.7370625,48000,0.1212307,2062.4766,4903.647282161536,0.5033532353285501,-10.154816,-43.58882,-34.606934,-39.714725,6
data/RAVDESS/Actor_06/03-01-07-02-02-02-06.wav,06,disgust,strong,speech,female,3.970625,48000,0.005876383,1397.4602,5557.701633387282,0.3203420955978803,-7.595154,7.5227203,-12.9118,24.43345,0
data/RAVDESS/Actor_06/03-01-08-02-02-02-06.wav,06,surprised,strong,speech,female,3.2032083333333334,48000,0.013027754,1938.5688,6469.621186459657,0.5671006933152959,-15.019989,-18.641235,-29.58924,-28.598871,6
data/RAVDESS/Actor_06/03-01-04-02-02-01-06.wav,06,sad,strong,speech,female,4.604583333333333,48000,0.015362318,1953.4781,6160.978798404739,0.3374717220161071,0.47839355,-26.425262,-29.21578,-34.667767,6
data/RAVDESS/Actor_06/03-01-08-02-01-02-06.wav,06,surprised,strong,speech,female,3.370041666666667,48000,0.012451885,1914.7352,6381.842666168671,0.5600450043891643,-19.061493,-15.817322,-29.958635,-27.750177,6
data/RAVDESS/Actor_06/03-01-06-02-01-01-06.wav,06,fearful,strong,speech,female,3.636979166666667,48000,0.09723204,2021.549,4485.43530815109,0.5248804238865816,-15.716736,-42.864883,-34.975708,-39.032494,6
data/RAVDESS/Actor_06/03-01-02-01-02-01-06.wav,06,calm,normal,speech,female,3.970625,48000,0.0020237172,1706.5548,5016.271912409856,0.26661419801668507,62.041565,-21.368988,38.9739,-18.133213,4
data/RAVDESS/Actor_06/03-01-05-02-01-01-06.wav,06,angry,strong,speech,female,4.104104166666667,48000,0.11660802,1922.2263,5676.994119603738,0.47759610552444964,-24.11554,-28.268356,-36.37154,-36.016605,6
data/RAVDESS/Actor_06/03-01-02-02-02-02-06.wav,06,calm,strong,speech,female,4.7714375,48000,0.0016715232,1381.0986,5121.541731958829,0.2466281562596876,46.664337,-10.150757,36.413895,-17.02623,4
data/RAVDESS/Actor_06/03-01-02-01-01-02-06.wav,06,calm,normal,speech,female,4.104104166666667,48000,0.0014166621,1861.0582,5353.615474663267,0.27747123052635314,29.139862,-8.455551,28.903759,-17.007824,3
data/RAVDESS/Actor_06/03-01-01-01-01-01-06.wav,06,neutral,normal,speech,female,3.3366666666666664,48000,0.0027577009,1900.9738,6393.912991932059,0.578021978021978,6.68042,-9.561737,13.857326,-16.60511,3
data/RAVDESS/Actor_06/03-01-03-01-02-01-06.wav,06,happy,normal,speech,female,3.470125,48000,0.0061399615,1902.2557,5953.492741557381,0.5512169350287573,15.8828125,-23.178879,20.342487,-18.614567,3
data/RAVDESS/Actor_06/03-01-03-02-02-01-06.wav,06,happy,strong,speech,female,3.5702291666666666,48000,0.04103962,2029.6117,5695.504451701649,0.5070344457346926,-4.7384033,-44.110077,-34.172546,-36.92991,6
data/RAVDESS/Actor_06/03-01-07-01-01-02-06.wav,06,disgust,normal,speech,female,4.2709375,48000,0.0012776225,1896.1227,5510.896576439273,0.43806248628082245,33.31714,-19.601746,31.897106,-24.526297,3
data/RAVDESS/Actor_06/03-01-02-01-02-02-06.wav,06,calm,normal,speech,female,4.2041875,48000,0.003283531,1753.2158,4939.088865056588,0.4798836477519933,31.880524,-9.189163,28.811775,-15.517991,3
data/RAVDESS/Actor_06/03-01-07-02-02-01-06.wav,06,disgust,strong,speech,female,4.037354166666667,48000,0.008344325,1762.1774,6001.4223577964185,0.4742431357169764,2.8542786,-11.291763,4.0460916,-21.102285,7
data/RAVDESS/Actor_06/03-01-05-02-01-02-06.wav,06,angry,strong,speech,female,4.2041875,48000,0.10477167,1940.5592,5156.348153272145,0.46212357718742725,-14.028992,-31.429794,-35.93754,-36.088795,6
data/RAVDESS/Actor_06/03-01-03-02-01-02-06.wav,06,happy,strong,speech,female,3.470125,48000,0.040954877,2038.7592,5795.694213152079,0.48051823301273966,-12.794952,-38.752136,-34.67263,-36.721367,6
data/RAVDESS/Actor_06/03-01-02-02-01-01-06.wav,06,calm,strong,speech,female,4.5045,48000,0.001858914,1769.698,5481.013422610522,0.2446072446072446,28.424683,-10.520157,28.817,-17.28207,3
data/RAVDESS/Actor_06/03-01-07-02-01-02-06.wav,06,disgust,strong,speech,female,3.9372708333333333,48000,0.005454871,1882.1112,5053.742677856708,0.4825518945547095,-10.8611145,-11.686462,-21.781225,-13.853797,7
data/RAVDESS/Actor_06/03-01-04-01-02-01-06.wav,06,sad,normal,speech,female,3.4701458333333335,48000,0.0033933157,1877.736,6534.038306798886,0.5297027622518267,-3.6035767,-0.06803894,0.37832043,-7.5444303,7
data/RAVDESS/Actor_06/03-01-03-02-01-01-06.wav,06,happy,strong,speech,female,3.5035,48000,0.04557774,2031.8218,5067.345074219336,0.49764521193092626,-10.012238,-37.676254,-34.959488,-38.003105,6
data/RAVDESS/Actor_06/03-01-06-02-02-01-06.wav,06,fearful,strong,speech,female,3.7370625,48000,0.06117114,2057.571,4995.671511236345,0.5090618188305209,-6.1445007,-45.633698,-34.441124,-38.739655,6
data/RAVDESS/Actor_06/03-01-04-01-01-01-06.wav,06,sad,normal,speech,female,3.5702291666666666,48000,0.0016142966,1893.1576,6206.886452508,0.5070344457346926,29.817413,-11.004227,29.223577,-17.854698,3
data/RAVDESS/Actor_06/03-01-04-02-01-02-06.wav,06,sad,strong,speech,female,4.104104166666667,48000,0.002024657,1971.8438,5790.516947122225,0.19690147565698968,-4.1229553,-14.652832,-27.95903,-33.59378,7
data/RAVDESS/Actor_06/03-01-08-01-02-02-06.wav,06,surprised,normal,speech,female,3.136458333333333,48000,0.004068056,1738.7913,5971.026550685291,0.5816937894387246,2.0976868,-0.27511597,2.0251882,-3.737974,7
data/RAVDESS/Actor_06/03-01-01-01-01-02-06.wav,06,neutral,normal,speech,female,3.6036041666666665,48000,0.0032960614,1885.7437,5674.799138787253,0.3547201008249843,16.566895,-10.425507,16.297472,-17.002445,3
data/RAVDESS/Actor_06/03-01-06-01-02-01-06.wav,06,fearful,normal,speech,female,3.57025,48000,0.0052284817,1813.0066,5762.0174079470935,0.5219755852764746,8.878967,-15.897064,13.391249,-22.790909,3
data/RAVDESS/Actor_06/03-01-08-01-01-01-06.wav,06,surprised,normal,speech,female,3.2365625,48000,0.0030377028,1818.4254,5788.474428178614,0.56826622895948,2.585907,-3.678482,2.6601799,-12.9949665,7
data/RAVDESS/Actor_06/03-01-06-01-01-01-06.wav,06,fearful,normal,speech,female,3.6369583333333333,48000,0.003675308,1930.6962,6170.3612069699575,0.49848201908646195,13.641174,-13.675522,13.531022,-22.101088,3
data/RAVDESS/Actor_06/03-01-07-02-01-01-06.wav,06,disgust,strong,speech,female,4.3043125,48000,0.01172851,2018.3807,5354.6038039475,0.4523322055883876,-12.641266,-19.012955,-27.947443,-29.169056,6
data/RAVDESS/Actor_06/03-01-03-02-02-02-06.wav,06,happy,strong,speech,female,3.6035833333333334,48000,0.048656736,1933.8693,4453.451648031244,0.5323173692852022,-14.108154,-32.103134,-34.953934,-36.53018,6
data/RAVDESS/Actor_06/03-01-07-01-02-02-06.wav,06,disgust,normal,speech,female,3.9372708333333333,48000,0.0019821802,1774.3738,4896.401783079349,0.4364963040176941,18.846954,-15.407959,17.359396,-28.122396,3
data/RAVDESS/Actor_06/03-01-07-01-01-01-06.wav,06,disgust,normal,speech,female,3.5035,48000,0.001572527,1871.4344,5085.680094903512,0.3210598924884639,53.713013,-28.848663,38.1578,-18.997643,4
data/RAVDESS/Actor_06/03-01-08-02-01-01-06.wav,06,surprised,strong,speech,female,3.2365625,48000,0.0035899465,1914.2721,5995.2411729174755,0.45291751150590587,21.421814,-14.097275,22.273287,-19.05108,3
data/RAVDESS/Actor_06/03-01-06-01-01-02-06.wav,06,fearful,normal,speech,female,3.4367708333333336,48000,0.0037778206,1985.6118,5605.806227236048,0.5003061255417816,33.59201,-25.162033,31.696394,-20.349373,3
data/RAVDESS/Actor_06/03-01-03-01-01-02-06.wav,06,happy,normal,speech,female,3.6036041666666665,48000,0.008748597,2023.9572,4966.106092813527,0.48200008093748736,16.094818,-32.212936,20.56886,-17.804482,3
data/RAVDESS/Actor_06/03-01-03-01-01-01-06.wav,06,happy,normal,speech,female,3.5368541666666666,48000,0.0062078787,1952.9642,4373.811557265603,0.4993667866336021,26.108612,-21.018555,20.793982,-17.518373,3
data/RAVDESS/Actor_06/03-01-02-02-01-02-06.wav,06,calm,strong,speech,female,4.637979166666667,48000,0.0016553553,1813.6576,5656.525728310229,0.41583753700201687,34.903625,-12.661209,29.811466,-17.020407,3
data/RAVDESS/Actor_06/03-01-03-01-02-02-06.wav,06,happy,normal,speech,female,3.4367708333333336,48000,0.008459808,1953.0244,5904.386039405288,0.5499651441214803,-21.965393,-4.8651733,-28.570463,-5.7605104,2
data/RAVDESS/Actor_06/03-01-04-01-02-02-06.wav,06,sad,normal,speech,female,3.4367708333333336,48000,0.0024977534,1794.9858,5979.969322080084,0.5313430121540933,13.605499,-5.1284027,15.104874,-13.579066,3
data/RAVDESS/Actor_06/03-01-02-02-02-01-06.wav,06,calm,strong,speech,female,4.337666666666666,48000,0.002555586,1768.9591,5658.100275819306,0.4417889802505187,33.583954,-11.399002,29.369396,-16.092138,3
data/RAVDESS/Actor_06/03-01-04-02-02-02-06.wav,06,sad,strong,speech,female,4.037354166666667,48000,0.0077302153,2028.5627,5274.82034401236,0.2919455295082898,28.871979,-47.034515,27.733036,-28.404985,3
data/RAVDESS/Actor_06/03-01-05-01-02-01-06.wav,06,angry,normal,speech,female,4.2041875,48000,0.010054241,1905.0259,5756.950119963748,0.46212357718742725,1.0716248,-17.489151,-1.5694758,-23.137907,7
data/RAVDESS/Actor_06/03-01-02-01-01-01-06.wav,06,calm,normal,speech,female,4.037354166666667,48000,0.0014560899,1824.2655,5641.475105207935,0.3368594324872416,14.572601,-4.604904,19.086206,-7.8562684,3
data/RAVDESS/Actor_06/03-01-04-01-01-02-06.wav,06,sad,normal,speech,female,3.6036041666666665,48000,0.0016966985,1937.4011,5509.855063144742,0.384320096199985,43.366455,-20.323563,33.081585,-19.666534,4
data/RAVDESS/Actor_06/03-01-04-02-01-01-06.wav,06,sad,strong,speech,female,4.2041875,48000,0.01750656,2022.3224,5737.435072259176,0.3403402361732598,-1.5865479,-33.854218,-30.186615,-35.126003,6
data/RAVDESS/Actor_06/03-01-05-01-02-02-06.wav,06,angry,normal,speech,female,3.9038958333333333,48000,0.01350468,1920.8834,5937.1375542764135,0.4890574052629051,-16.879333,-9.078964,-22.958105,-13.652628,7
data/RAVDESS/Actor_06/03-01-05-01-01-02-06.wav,06,angry,normal,speech,female,3.970625,48000,0.0067389873,1800.4617,5484.8365883392125,0.4466026549136891,24.49582,-12.3316345,23.148787,-19.451342,3
data/RAVDESS/Actor_06/03-01-05-01-01-01-06.wav,06,angry,normal,speech,female,3.7704375,48000,0.006148876,1960.257,5686.654741076562,0.5190655372663429,-9.176392,-7.1937714,-5.31199,-15.209761,7
data/RAVDESS/Actor_06/03-01-05-02-02-01-06.wav,06,angry,strong,speech,female,4.437770833333333,48000,0.09145085,1851.4261,5887.603223787258,0.43034462685376007,-15.090546,-33.046677,-37.19468,-33.99095,6
data/RAVDESS/Actor_06/03-01-01-01-02-02-06.wav,06,neutral,normal,speech,female,3.4367708333333336,48000,0.0035258725,1859.6389,6085.206270948018,0.5530688327827115,9.507874,-5.9615173,14.720742,-16.272877,3
data/RAVDESS/Actor_06/03-01-08-02-02-01-06.wav,06,surprised,strong,speech,female,3.3033125,48000,0.012186535,1915.2944,6518.812286874547,0.5640739409305053,-8.748169,-20.6223,-28.947226,-29.38541,6
data/RAVDESS/Actor_06/03-01-05-02-02-02-06.wav,06,angry,strong,speech,female,4.471125,48000,0.08801264,1889.122,5091.491550379839,0.43936555863084426,-22.513489,-27.043594,-38.32205,-33.53294,6
data/RAVDESS/Actor_06/03-01-06-01-02-02-06.wav,06,fearful,normal,speech,female,3.5035,48000,0.0051275208,1914.6665,6205.692552870226,0.5220018077160935,5.01474,-10.737656,12.561966,-22.026073,7
data/RAVDESS/Actor_06/03-01-08-01-02-01-06.wav,06,surprised,normal,speech,female,3.2032083333333334,48000,0.004552709,1866.5568,7064.302874472941,0.5870806613161283,-27.259918,4.129715,-32.706127,3.3058646,2
data/RAVDESS/Actor_06/03-01-07-01-02-01-06.wav,06,disgust,normal,speech,female,3.7370625,48000,0.0018795927,1798.9059,6425.064851062948,0.5147704023324915,21.982483,-13.994843,17.205034,-28.572174,3
data/RAVDESS/Actor_06/03-01-01-01-02-01-06.wav,06,neutral,normal,speech,female,3.403395833333333,48000,0.003774898,1828.8544,5976.186958248902,0.5518201796000318,11.037506,-5.720291,14.806037,-16.164768,3
data/RAVDESS/Actor_06/03-01-06-02-01-02-06.wav,06,fearful,strong,speech,female,3.6036041666666665,48000,0.088108785,2072.6025,4572.085320049375,0.44352008694998646,-15.29953,-42.923737,-34.76645,-39.603443,6
data/RAVDESS/Actor_07/03-01-03-01-02-02-07.wav,07,happy,normal,speech,male,3.403395833333333,48000,0.006792848,1641.278,4923.917033387489,0.5549543042182135,31.37085,-1.0768433,31.998701,-8.6794,5
data/RAVDESS/Actor_07/03-01-03-01-02-01-07.wav,07,happy,normal,speech,male,3.403395833333333,48000,0.006792848,1641.278,4923.917033387489,0.5549543042182135,31.37085,-1.0768433,31.998566,-8.679504,5
data/RAVDESS/Actor_07/03-01-06-01-02-02-07.wav,07,fearful,normal,speech,male,3.370041666666667,48000,0.0064543867,1847.3142,6196.742845595691,0.5600450043891643,-14.76886,9.669296,-24.206383,7.631816,0
data/RAVDESS/Actor_07/03-01-03-02-02-01-07.wav,07,happy,strong,speech,male,4.037375,48000,0.020150432,1662.4364,4151.522265009991,0.3051590864526249,51.916718,-21.711395,35.053238,-19.875126,4
data/RAVDESS/Actor_07/03-01-08-01-01-02-07.wav,07,surprised,normal,speech,male,3.536875,48000,0.007870846,1639.129,5804.474802062613,0.5204806502915709,11.409607,6.0568085,23.152163,6.133418,1
data/RAVDESS/Actor_07/03-01-08-02-01-02-07.wav,07,surprised,strong,speech,male,3.6369583333333333,48000,0.009866628,1713.2612,6190.885482710656,0.5131462875342262,0.63830566,5.3782806,-3.1729605,9.488896,7
data/RAVDESS/Actor_07/03-01-05-01-02-01-07.wav,07,angry,normal,speech,male,4.004,48000,0.007521976,1503.6241,4522.774287453372,0.4751914751914752,6.6898804,11.793686,17.735449,20.800385,1
data/RAVDESS/Actor_07/03-01-03-02-01-01-07.wav,07,happy,strong,speech,male,4.104104166666667,48000,0.023535892,1579.4277,3822.3941175569335,0.3216546444869719,42.417847,-13.8493805,34.12678,-20.130861,4
data/RAVDESS/Actor_07/03-01-06-01-01-01-07.wav,07,fearful,normal,speech,male,3.4367708333333336,48000,0.00567383,1413.6465,4652.426529445464,0.07199709029188006,22.827454,3.7975311,29.803076,5.844296,5
data/RAVDESS/Actor_07/03-01-04-01-02-01-07.wav,07,sad,normal,speech,male,3.536875,48000,0.0028611603,1583.1096,5575.586718437279,0.5265123402250103,27.893738,6.678238,33.249607,-0.6370049,5
data/RAVDESS/Actor_07/03-01-06-02-02-02-07.wav,07,fearful,strong,speech,male,3.5035,48000,0.048730515,1806.9541,5781.926972244764,0.5585367013938443,-20.718689,-12.908646,-32.80589,-20.302534,6
data/RAVDESS/Actor_07/03-01-05-01-01-01-07.wav,07,angry,normal,speech,male,4.004,48000,0.020980531,1924.7609,4284.969300563156,0.48051948051948057,23.06955,-6.217285,29.790205,1.4486172,3
data/RAVDESS/Actor_07/03-01-08-02-02-01-07.wav,07,surprised,strong,speech,male,3.4367708333333336,48000,0.019619836,1679.6063,5424.281142683489,0.5592762101051738,-6.7058716,-1.050415,-12.412658,-3.387758,7
data/RAVDESS/Actor_07/03-01-03-01-01-02-07.wav,07,happy,normal,speech,male,3.470125,48000,0.0056447973,1654.2737,5488.829771980596,0.5296999387630128,26.515991,4.3483124,31.259615,-8.030504,5
data/RAVDESS/Actor_07/03-01-05-01-01-02-07.wav,07,angry,normal,speech,male,3.970645833333333,48000,0.04808735,1757.8645,4845.270502469071,0.47884212790740377,4.305786,-5.1865387,16.287214,5.5889177,7
data/RAVDESS/Actor_07/03-01-04-02-02-01-07.wav,07,sad,strong,speech,male,3.636979166666667,48000,0.0110524995,1350.8151,4958.740207551869,0.27275383073177717,18.494537,2.022934,21.155514,-2.9100049,5
data/RAVDESS/Actor_07/03-01-02-02-02-01-07.wav,07,calm,strong,speech,male,4.2709375,48000,0.0036110072,1715.5454,5078.334153833492,0.4030974854271847,60.3414,-5.176956,41.19946,-13.437824,4
